Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
115,"(6000, 'spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,9314492
116,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 5, 'relu')]",0.8181818181818182,0.0,0.0,143203624
117,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 5, 'sigmoid'), (2, 3, 'relu')]",0.8181818181818182,0.0,0.0,8782644
118,"(6000, 'spectrogram')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,18626220
119,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 3, 'relu')]",1.0,1.0,1.0,146089768
120,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.8181818181818182,0.0,0.0,9314492
121,"(6000, 'spectrogram')","[(4, 5, 'relu'), (32, 5, 'sigmoid'), (2, 3, 'relu')]",0.8181818181818182,0.0,0.0,8789220
122,"(6000, 'spectrogram')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,18626220
123,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 5, 'relu')]",1.0,1.0,1.0,71603560
124,"(6000, 'spectrogram')","[(4, 5, 'relu'), (32, 3, 'relu'), (2, 3, 'relu')]",0.9136363636363637,0.9565217391304348,0.55,8960876
125,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 5, 'relu')]",0.8181818181818182,0.0,0.0,71603560
126,"(6000, 'spectrogram')","[(4, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,18626220
127,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,146089768
128,"(6000, 'spectrogram')","[(4, 5, 'relu'), (32, 5, 'sigmoid'), (4, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,17561164
129,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,146089768
130,"(6000, 'spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,9314492
131,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,146089768
132,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 5, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,140339444
133,"(6000, 'spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,9314492
134,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 5, 'relu')]",0.8181818181818182,0.0,0.0,71603560
135,"(6000, 'spectrogram')","[(2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,9314632
136,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,73046632
137,"(6000, 'spectrogram')","[(2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,9314632
138,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,146089768
139,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.8181818181818182,0.0,0.0,9314492
140,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,286403752
141,"(6000, 'spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,9314492
142,"(6000, 'spectrogram')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,18626220
143,"(6000, 'spectrogram')","[(2, 5, 'relu'), (8, 3, 'relu')]",1.0,1.0,1.0,36525064
144,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,9314492
145,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,9314492
146,"(6000, 'spectrogram')","[(2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,9314632
147,"(6000, 'spectrogram')","[(4, 5, 'relu'), (64, 5, 'relu')]",1.0,1.0,1.0,286416760
148,"(6000, 'spectrogram')","[(2, 3, 'relu')]",1.0,1.0,1.0,9496284
149,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.8181818181818182,0.0,0.0,9314492
150,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.8181818181818182,0.0,0.0,9314492
151,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,286403752
152,"(6000, 'spectrogram')","[(2, 5, 'relu'), (8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,36525064
153,"(6000, 'spectrogram')","[(4, 3, 'relu'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,292196984
154,"(6000, 'spectrogram')","[(2, 5, 'relu'), (8, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,36525064
155,"(6000, 'spectrogram')","[(4, 5, 'relu')]",0.8181818181818182,0.0,0.0,18626220
156,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 3, 'relu')]",0.8181818181818182,0.0,0.0,73046632
157,"(6000, 'spectrogram')","[(2, 3, 'relu')]",1.0,1.0,1.0,9496284
158,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,286403752
159,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,286403752
160,"(6000, 'spectrogram')","[(2, 5, 'relu'), (16, 5, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,71603560
161,"(6000, 'spectrogram')","[(2, 5, 'relu')]",0.8181818181818182,0.0,0.0,9314492
162,"(6000, 'spectrogram')","[(4, 3, 'relu'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,292196984
163,"(6000, 'spectrogram')","[(2, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,9496424
164,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,286403752
165,"(6000, 'spectrogram')","[(2, 5, 'relu'), (8, 3, 'sigmoid')]",1.0,1.0,1.0,36525216
166,"(6000, 'spectrogram')","[(2, 3, 'relu')]",0.8181818181818182,0.0,0.0,9496284
167,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,286403904
168,"(6000, 'spectrogram')","[(2, 3, 'relu')]",0.8181818181818182,0.0,0.0,9496284
169,"(6000, 'spectrogram')","[(2, 5, 'relu')]",1.0,1.0,1.0,9314492
170,"(6000, 'spectrogram')","[(2, 5, 'relu'), (32, 3, 'relu')]",0.8181818181818182,0.0,0.0,146089768
171,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,286403752
172,"(6000, 'spectrogram')","[(2, 3, 'relu'), (8, 3, 'sigmoid')]",0.8181818181818182,0.0,0.0,37250208
173,"(6000, 'spectrogram')","[(2, 3, 'relu')]",1.0,1.0,1.0,9496284
174,"(6000, 'spectrogram')","[(2, 5, 'relu'), (64, 5, 'relu')]",0.8181818181818182,0.0,0.0,286403752
175,"(6000, 'spectrogram')","[(2, 3, 'relu')]",0.18181818181818182,0.18181818181818182,1.0,9496284
176,"(6000, 'spectrogram')","[(2, 5, 'relu'), (8, 3, 'sigmoid')]",1.0,1.0,1.0,36525216
177,"(6000, 'spectrogram')","[(2, 5, 'sigmoid')]",0.8181818181818182,0.0,0.0,9314632
