Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
276,"(750, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (4, 5, 'sigmoid')]",0.9863636363636363,1.0,0.925,19596
277,"(1500, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,45716
279,"(750, 'mel-spectrogram')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,23156
280,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 3, 'sigmoid')]",0.9863636363636363,1.0,0.925,17924
281,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'relu')]",0.9863636363636363,0.9512195121951219,0.975,24576
283,"(1500, 'mfcc')","[(2, 5, 'relu'), (4, 5, 'relu'), (4, 5, 'sigmoid')]",0.9954545454545455,1.0,0.975,84396
284,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9772727272727273,0.9069767441860465,0.975,13316
285,"(1500, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,45716
286,"(750, 'spectrogram')","[(16, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,255972
288,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'relu')]",0.990909090909091,0.975,0.975,24704
289,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'relu')]",0.990909090909091,0.975,0.975,24576
290,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 3, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,17412
291,"(750, 'mel-spectrogram')","[(4, 5, 'sigmoid'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.18181818181818182,0.18181818181818182,1.0,23284
292,"(750, 'mel-spectrogram')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,23156
293,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (4, 5, 'relu'), (2, 5, 'relu'), (16, 3, 'relu')]",0.990909090909091,1.0,0.95,24580
294,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid'), (16, 3, 'relu')]",0.9818181818181818,0.9090909090909091,1.0,24576
295,"(1500, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'sigmoid')]",1.0,1.0,1.0,45716
297,"(750, 'mfcc')","[(4, 3, 'relu'), (4, 3, 'relu'), (2, 5, 'sigmoid')]",0.990909090909091,0.9523809523809523,1.0,22916
298,"(750, 'mel-spectrogram')","[(4, 5, 'relu'), (4, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9954545454545455,0.975609756097561,1.0,23280
299,"(750, 'mfcc')","[(4, 5, 'relu'), (4, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,13164
