Model Number,Input Configuration,Model Configuration,Accuracy,Precision,Recall,Model Size
241,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,11536
242,"(750, 'mfcc')","[(2, 3, 'relu'), (2, 3, 'relu')]",0.9954545454545455,1.0,0.975,34352
243,"(750, 'mfcc')","[(2, 5, 'relu')]",1.0,1.0,1.0,33772
244,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9636363636363636,0.8478260869565217,0.975,21452
245,"(1500, 'mfcc')","[(2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,58496
246,"(375, 'mfcc')","[(2, 3, 'relu'), (2, 5, 'relu')]",0.8409090909090909,0.5454545454545454,0.75,9088
247,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,21452
248,"(750, 'mfcc')","[(4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,64780
249,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9954545454545455,1.0,0.975,21452
250,"(750, 'mel-spectrogram')","[(2, 5, 'relu'), (2, 5, 'relu')]",1.0,1.0,1.0,44256
251,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.975,0.975,21452
252,"(750, 'mel-spectrogram')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",1.0,1.0,1.0,44412
253,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (32, 3, 'relu')]",0.9954545454545455,0.975609756097561,1.0,192648
254,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.9772727272727273,0.9487179487179487,0.925,21452
256,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,39184
257,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.990909090909091,0.975,0.975,28120
258,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'sigmoid')]",0.9772727272727273,0.9069767441860465,0.975,21564
259,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,0.9523809523809523,1.0,21452
260,"(750, 'mfcc')","[(4, 5, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,12108
261,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9863636363636363,0.9302325581395349,1.0,18392
262,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (4, 5, 'relu')]",0.990909090909091,0.975,0.975,39184
263,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'sigmoid')]",0.9863636363636363,0.9302325581395349,1.0,28244
264,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,21452
266,"(750, 'spectrogram')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 3, 'relu')]",0.9863636363636363,0.9743589743589743,0.95,816920
268,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,28504
269,"(750, 'mfcc')","[(2, 5, 'sigmoid'), (2, 5, 'relu'), (4, 5, 'relu')]",0.9954545454545455,0.975609756097561,1.0,18392
270,"(750, 'mfcc')","[(2, 3, 'sigmoid'), (2, 5, 'relu'), (2, 5, 'relu')]",0.990909090909091,1.0,0.95,16528
